Order_ID,Product_ID,Product_Name,Category,Price,Quantity,Customer_ID,Customer_Location,Order_Date,Delivery_Date,Rating,Order_Status,Gender,Age_Group,Total_Sales
439cebe6-7440-46c6-9d67-4fe54d53ec05,cc3eb120-b6cb-4e90-87ff-8b0de0f656af,Gun,Toys,15.59,5,ce5ebccd-58ea-4b3d-9546-ffbd2a0f9d86,East Stephanieside,2024-09-14,2024-05-13,3,Cancelled,Male,45-54,77.95
03296163-afa2-4b4a-af6f-2b91bfc52f77,914ad5ee-09bc-4727-958d-6f5648cb8716,Organization,Clothing,8.76,6,1e4a482c-407d-496e-a759-085d5e349018,Danieltown,2024-06-23,2024-09-09,3,Shipped,Male,55-64,52.56
96540833-551a-49ff-b5cb-6cffa7123220,391e0871-251b-4e49-8127-6fe023952afd,Store,Beauty,13.11,2,758bb8af-b946-409e-9649-54b42d02d527,North Erin,2024-08-11,2024-05-08,2,Shipped,Male,55-64,26.22
4bf9f1fb-d89e-4ace-81b5-c1f660c8f491,13b7e527-6976-47bf-99c1-2f496f64f55e,Environment,Sports,11.4,1,afc02c47-511c-4df8-bc27-9a5a8d1d277d,Newtonview,2024-10-11,2024-07-13,4,Pending,Male,25-34,11.4
be9f39df-b5e7-4cbf-a9de-e097f6a64f5e,95083eba-2390-4fa9-be03-e205a6d72c4a,Minute,Automotive,23.17,10,fafa5863-dce9-44e4-a503-3f62c693f4d6,Travishaven,2024-03-08,2024-01-28,3,Pending,Female,45-54,231.70000000000002
ce2b2d04-fdb4-4319-8e7a-2c64f97d3fa0,e434ea86-9414-4f0a-88df-8204d0f9f009,South,Sports,10.88,4,571632bc-5398-4a10-88fd-f102a9e00fb1,Lake Matthew,2024-02-26,2024-05-23,3,Returned,Female,45-54,43.52
2cac8067-2258-42a0-bdb1-20b09ce5fa2a,577de463-7401-45ac-963d-36952c9e886b,Quickly,Books,22.41,3,e3cf2697-9cb0-426b-a786-d686b2e3147e,Mariafurt,2024-03-10,2024-10-14,1,Shipped,Male,65+,67.23
42194ddf-3680-4d27-bade-8d515f09d754,5e56fd0f-9554-4bc4-9d92-8621f24e1129,Hour,Electronics,22.33,7,e20d81e1-989b-4a3e-8854-f277f7f4d82c,Robertsonport,2024-03-23,2024-06-05,5,Shipped,Female,55-64,156.31
4b65b4d0-31ac-4297-8191-4a0e7647ff73,6bafcd0d-1fc1-4fe5-b382-3a5d486d0b5c,Low,Electronics,29.42,2,4c6a3ffb-d6db-4273-8c2b-b70fb225c066,Lake Kevinhaven,2024-05-09,2024-07-25,2,Returned,Female,25-34,58.84
5bdc41d0-37e9-4fd9-b46c-6c4268d99211,616c9f61-390e-438c-97f9-8724d7a55d1a,Ball,Books,23.22,5,6df54158-c6e8-45a5-86ee-8e933d18404c,North Derek,2024-09-10,2024-01-12,4,Delivered,Female,18-24,116.1
fa1922fa-951a-4e8d-93f2-3da059f7d768,fbb8c00a-735f-44be-87b5-0068fb6cb78f,Determine,Electronics,5.83,9,e25f047d-fe32-45ed-bff5-0aa8e59eaf9d,Frankhaven,2024-03-09,2024-05-18,4,Cancelled,Female,65+,52.47
4edb1994-60b3-4613-a0ea-05f113536322,d71ee95f-50dd-41eb-ae4b-3721a79c0e79,South,Sports,6.21,9,165e894a-c1b4-4aa1-9bad-044ecc2c458e,Haleyside,2024-03-07,2024-02-11,2,Delivered,Male,45-54,55.89
a964495a-0ed7-4bb8-b6f6-eb2349ad0fe7,63c0824a-fec8-4505-93bf-e12d96920643,Impact,Toys,21.72,7,0a0a2702-2b68-4de3-b58a-d40a7a93f961,North Erin,2024-06-20,2024-03-06,4,Returned,Male,35-44,152.04
0cf2e9ac-172a-4697-b84b-5696e8315909,7a20de21-5d48-44a0-9132-9fa1d94058d4,Catch,Home & Kitchen,16.12,1,f727481c-4cf1-4dc1-b215-db21a1489e05,Diazfort,2024-07-28,2024-09-12,3,Cancelled,Female,25-34,16.12
2303bcb9-d234-43d2-8775-ad3d42a5ddb7,c7b4ac16-0803-4c53-afd8-c2c6bf3ebb34,Benefit,Home & Kitchen,25.93,10,465f267a-c504-4547-87d6-833de6821eb0,Mariaview,2024-01-12,2024-01-09,3,Cancelled,Male,25-34,259.3
861ff915-32e7-417d-adb3-e07e124b196c,0df3c871-68ea-4229-8d0a-60285afa416d,Marriage,Automotive,25.56,6,8b717e43-905b-438d-afb4-f6c724309dcf,Smithshire,2024-01-15,2024-10-01,5,Returned,Male,35-44,153.35999999999999
9fd34b0b-1e1c-44f8-b2b1-8e93d4081c08,f1629205-3def-4c33-98db-a179591930c7,Through,Clothing,23.15,10,459a4df1-1fc1-44c4-86a2-6d33521d7a24,Katherineborough,2024-09-21,2024-04-10,4,Cancelled,Male,35-44,231.5
73179d36-bff5-47b7-b0e2-d78d5b0110d4,7fee0a56-9133-44c2-a823-292fe1c1c98c,Research,Automotive,12.93,5,04f6debd-a7bf-4ae5-a27e-ed171007f6cb,Reedtown,2024-07-21,2024-04-15,3,Shipped,Male,18-24,64.65
8ec90ceb-9e45-44b4-8a0d-cab7a911ea5f,277b822d-ec61-4bbf-8547-00ac02a1d18a,View,Automotive,16.97,4,eeb497ff-c076-4d4a-bd38-6339fde2561b,Franklintown,2024-05-08,2024-06-19,3,Delivered,Female,65+,67.88
0900b3dd-b136-4143-ae7d-45d697c050af,215b9c34-c4f5-4a0e-a2fd-e534f3328c21,People,Home & Kitchen,16.59,4,9b3f0971-662b-4bd1-ad98-039cf80a76f1,Howellshire,2024-06-29,2024-04-09,4,Shipped,Male,65+,66.36
361e79f6-2dfe-4281-81f6-de008f529652,96f7efe3-dc8a-4466-be8d-819b9dcf0565,Travel,Books,7.41,9,fcb64444-2db5-4294-a7a5-6102db816100,South Austinfurt,2024-05-12,2024-06-21,1,Returned,Female,35-44,66.69
d9289291-3dab-4dc0-8578-928fd8a77922,a083e914-e344-49bf-b67a-6067cf75f48d,Two,Beauty,25.05,1,23b16e62-a913-479e-98bf-0021f86db1e2,Tammyside,2024-08-11,2024-06-03,3,Shipped,Female,45-54,25.05
99479e60-dfc8-4e39-a03e-3c133117882f,ebe98c2e-c9cc-4d5d-b7bd-2818cbdbe40c,We,Beauty,23.07,8,16bdd714-cd6e-45fc-9233-fc37ed29aa07,Brandonchester,2024-03-07,2024-02-12,4,Delivered,Female,25-34,184.56
186d70c5-7ad1-4f1e-a086-3069990a84b6,cf535ae0-7462-4aef-a12c-724fe20426ab,World,Automotive,13.44,7,80a74730-b8e8-4602-9d57-4e8c60f08c5d,Dakotahaven,2024-05-17,2024-04-27,3,Returned,Female,65+,94.08
4e18ec42-d093-43d0-8885-bae9d9be3368,2d3d6bb2-b443-4ee9-9380-c2c430a7199d,Rather,Home & Kitchen,26.96,2,9e19abe6-f9d0-42b3-85c4-4c96ea18c310,Kelliton,2024-01-15,2024-03-06,4,Cancelled,Female,55-64,53.92
bbb23e3b-8fae-4bea-abde-afbab4406937,7139ee23-1479-496b-a611-80fc3bbcc5aa,Lead,Electronics,24.26,3,0879d092-e9f6-490f-a91f-0eace925a334,New Joel,2024-02-09,2024-07-19,4,Delivered,Male,45-54,72.78
9d54319a-c73d-4ecb-b482-9421fde1fd65,cb281b9b-3f91-4f1f-925e-5ced8b47ade0,Box,Automotive,5.46,4,db0af399-8160-4d09-8a2a-5bbc397ea998,North James,2024-09-28,2024-03-28,5,Delivered,Female,55-64,21.84
cd025fbb-9d59-40d9-b650-81b4b51a9a8b,88e8d1f2-245b-47bd-b6c6-a6762048f1e3,Rock,Sports,15.57,2,d45b58cb-6322-4f7a-9802-9a1ea4104969,North Jamieland,2024-03-12,2024-06-28,5,Cancelled,Female,65+,31.14
a35a7f32-c53a-4289-b90e-478ee10b201e,b5106123-7b9d-4e3f-8de6-9a3ebe9c4a98,Personal,Books,20.96,6,9285e91f-7006-4c6c-8fc3-c45529bffd0a,Lake Alexandra,2024-02-04,2024-01-09,2,Returned,Female,35-44,125.76
34e90c8e-08de-43f5-8ea3-20e84fa01672,19c1c3c5-5bd9-4f71-aae7-873a0fbda0fd,Senior,Automotive,6.11,3,6ab0a5dc-eaa6-4b9c-b6d9-03ab950947be,Michaelberg,2024-03-19,2024-04-11,2,Pending,Male,45-54,18.330000000000002
36fdf682-b50f-47a2-a7a7-5598620ef5ba,e1d07ba0-672d-4a59-973c-8279304a1175,Under,Automotive,22.31,8,e211b61e-3cbd-4b74-9d47-6af4c836d9c0,Sanchezshire,2024-06-07,2024-02-03,3,Cancelled,Male,45-54,178.48
1f123c32-cf2a-471e-b8f9-3f3f92a4ac3b,aa7f1cbc-664a-4d4d-8c3e-239c973f38ae,Dinner,Clothing,16.11,9,c1ad06e5-16f3-43f0-b5ba-77281b622bae,East Rodney,2024-01-15,2024-04-30,4,Returned,Male,65+,144.99
338e2814-84d0-421d-973f-812c75d5b0d1,535dc928-e9ec-40b7-bd94-4f564adc6be0,Current,Books,12.54,10,c7582c6b-3717-4df5-9eb1-3bcf1a590037,Dukefurt,2024-08-21,2024-09-02,3,Pending,Male,65+,125.39999999999999
76dec41a-8136-4921-8fdf-0441d13ad7cf,95da4923-b6a3-4d3d-8b98-d02fa30db27f,Buy,Beauty,14.4,2,0202f9e7-9d65-41f3-905b-66d7db0372f1,Perryberg,2024-04-24,2024-03-28,3,Shipped,Male,35-44,28.8
363d45a2-a1db-4fad-a66c-7e97eb7444bf,3e00f60f-c5ff-4861-86f5-d0eea8c85ad3,Prevent,Clothing,28.05,6,8c1e04d2-43f7-4487-a4d2-bf08fa4c7c04,West Kyle,2024-03-14,2024-09-22,4,Shipped,Female,18-24,168.3
60aa232e-4672-4698-8e8b-0da0e8dca61c,a81f21df-8b3e-4531-9b62-834a157bd5ed,Stuff,Books,15.34,1,80f00592-eeee-43fd-b6e4-6f5198311a3c,Cardenasborough,2024-03-22,2024-06-12,1,Pending,Male,25-34,15.34
d10c5da0-891d-4c87-b48a-463563dbae81,517c4ef5-48ad-492e-b8de-999c641404b0,Everybody,Books,29.76,10,76e3fc11-0134-45c7-b00a-7ad7cc489e97,South Jacksonville,2024-10-02,2024-08-29,5,Returned,Female,25-34,297.6
94d91974-093b-48b9-98e5-2ce1fa38fc41,9717579b-4494-4d6c-80fa-8db28e9bfc17,Painting,Clothing,22.48,7,b546a2c2-3aa3-4cc3-9635-0cbbb2f260f0,Tonymouth,2024-09-03,2024-09-27,1,Returned,Female,25-34,157.36
9160605c-d8c9-4860-8e7e-54e5d6041e9b,44c908a4-88fe-4522-a588-ccdc897b862a,Quality,Toys,11.06,9,a8cae500-70f6-4032-8f7a-c5832073f885,North Richard,2024-07-20,2024-06-08,3,Returned,Male,55-64,99.54
abb08119-e3e1-40e7-ab44-a2a7c2973494,e81da093-79e6-4bcb-9015-19b884276d43,Type,Electronics,20.7,9,080554fe-e502-4d63-9eb2-97322aeb62d1,Nicolemouth,2024-04-27,2024-04-05,1,Shipped,Female,18-24,186.29999999999998
eb35cc0b-aa7a-47d1-9f7d-01c4bc49539c,f12d665a-4e2b-406d-86b6-0df667cf485e,Well,Toys,5.25,10,e05bbf1d-9c00-4d31-8481-343f3732376a,Griffinmouth,2024-07-28,2024-05-12,3,Shipped,Male,35-44,52.5
585764e7-d687-429d-8de8-f9273e93206d,86470d56-93c3-4322-b67b-3f431159e3bb,Watch,Automotive,12.56,7,1d20cc2c-af38-4512-9337-e9c60a56a2cf,Bakerland,2024-07-16,2024-01-21,2,Pending,Male,45-54,87.92
c3ba225d-be87-4d63-b1bc-498c1e573385,63f2a6c4-d878-48c1-98f7-2e4ef13f80e4,Bed,Toys,20.88,8,77df0252-fc25-45a8-899d-605193093e13,New Kevin,2024-02-02,2024-04-13,4,Cancelled,Female,55-64,167.04
de33bed1-9921-4644-b044-6c047ac68641,fe800ce3-546e-4900-ac73-cb53c0339525,Series,Automotive,29.93,4,79f12260-2ec3-4421-a6b4-21ff4e0e36c3,East Jenniferstad,2024-06-21,2024-08-30,1,Returned,Female,18-24,119.72
c6306260-d030-44de-acee-3ab06fa24400,6e6a5caa-d7d3-4f26-bfbe-beeb1295a453,Its,Clothing,10.13,9,8d38106c-06a2-4365-b97d-19d791a87d70,Gentryfort,2024-02-18,2024-04-01,2,Cancelled,Male,35-44,91.17
10adb312-d1e6-452a-acb6-50573a2a5adc,6dd070c6-bf2c-4f91-b19e-373f91d0167c,Different,Clothing,5.53,9,758d13fe-7e0a-483d-ae1e-83f159074879,Susanbury,2024-06-11,2024-04-09,2,Shipped,Male,25-34,49.77
03f07dbe-c03d-4776-b20f-9d71fd1b26a1,f8fbb0cf-2072-442b-a92b-b785adc4e53d,Level,Books,13.19,7,14d8054a-3b63-420f-861b-ba33d524fa0e,South Joshuachester,2024-04-01,2024-05-19,1,Pending,Female,35-44,92.33
dd4217bd-0634-4a71-8f4c-c9bdb1500162,664fc83f-a7ad-4259-b801-21acd8c2b109,Whole,Automotive,24.52,3,a2e0f96c-ed58-42d6-925e-d90ff9395c89,West Nicholasstad,2024-09-24,2024-09-30,3,Returned,Female,55-64,73.56
e01670c0-ed86-4dd7-9daa-08547a241d1e,aa443865-d90e-470b-aa9a-938aa57017d6,Rich,Home & Kitchen,21.31,10,8c249b08-42da-4824-b9d9-9b35c0f54d2e,New Julieshire,2024-05-16,2024-03-11,2,Shipped,Female,18-24,213.1
37419e12-5042-4902-b8d6-69f27e525f4a,cc6d8521-ec63-44e4-930e-1ff1e78b2e42,These,Beauty,10.46,8,e46f87fd-545b-4bf0-a5db-21d0dd9e1f12,North Mary,2024-01-17,2024-06-26,1,Shipped,Male,35-44,83.68
69535cce-c46b-4481-8b4f-28a85b228161,4bcf796b-3034-4ec3-b645-155627a3fed0,If,Books,16.48,7,41f5b117-1f6a-4834-a2fc-c0dc1f4e02e8,Sanchezville,2024-04-19,2024-01-19,4,Delivered,Female,55-64,115.36
331dac83-57dc-4da3-bd0e-db871ed20500,60f26d55-8402-4f99-9d0c-bd2ceb58fd46,Adult,Sports,25.71,4,784c4af8-ef70-4c8c-ab8f-6e5c0453f304,Johnsonshire,2024-01-01,2024-02-14,1,Returned,Female,65+,102.84
8e09578b-f547-4e27-94ae-28fbda06ad64,f2a9359d-467d-411e-aa7a-ae14a7871054,Step,Clothing,12.79,10,c0707d18-6c11-476d-bf52-a3c4cd032973,Welchland,2024-02-27,2024-05-24,2,Cancelled,Female,35-44,127.89999999999999
7388e775-0d16-4a84-b240-68f31c9ffbea,e84f5dd9-61c3-4812-ae54-2d4b92bf7a0d,Reality,Sports,25.44,7,20614baf-43c9-4ec2-8d6a-bf8551b15e9a,Gallaghershire,2024-03-24,2024-07-12,4,Delivered,Male,65+,178.08
9644bd43-0cb4-443f-aa82-4f5dc762a1d6,0185701d-af83-45b3-b11e-59df6e578b79,American,Books,17.9,7,61559e81-deb9-4851-a274-e67410dbbd65,Johnsonstad,2024-10-12,2024-02-04,2,Cancelled,Male,45-54,125.29999999999998
56b4a060-9b88-463c-8cfe-ebcd82478dac,d5e87089-a80c-4e57-90cd-30410a3c5257,Around,Clothing,18.38,4,5a031fb5-7ba9-44bb-ac15-ba3875d69818,Emilyshire,2024-06-11,2024-10-11,5,Returned,Male,45-54,73.52
819b13d1-ebb6-4ab3-8aac-ca8772ea01de,8dd30b62-792e-43e4-8816-99f00bdd7326,Else,Home & Kitchen,6.0,10,3456fe8e-092d-4dca-a685-3db7bb1ce976,West Jamesstad,2024-06-21,2024-03-11,3,Delivered,Male,45-54,60.0
900c2821-cc7a-4796-8da1-03fd7b4c443e,97de170f-6f08-4e0e-b593-4289faf5ad92,Clearly,Automotive,14.27,8,de2a7060-f9fd-40a7-adb5-b35f48908f48,Amystad,2024-07-12,2024-04-17,2,Delivered,Male,55-64,114.16
6d0afeb7-732d-4010-a7ac-0e336b5040d8,a12fdd1c-7f33-4d3e-98b8-72533acb1eb1,Price,Clothing,26.2,3,b0278715-b05b-4bfd-abe5-6f6a7a125086,Meaganmouth,2024-01-16,2024-02-07,5,Cancelled,Male,35-44,78.6
1004feeb-1be7-4304-8962-f55577c90cdb,8b2fa777-788d-44c3-add6-9e10cb213712,Body,Sports,13.75,10,c3518d54-d473-4d4d-842e-e60bef26a117,South Gabrielaville,2024-09-28,2024-08-29,1,Pending,Female,45-54,137.5
f6f0079f-8294-4443-8213-afc19d302403,3ffadbc5-acbb-44c5-80ff-8a0d5a7f3007,Back,Toys,16.06,6,b46a9afc-1bd0-4694-84ae-aa45f4d9d043,Mendozaberg,2024-05-30,2024-01-30,5,Delivered,Male,45-54,96.35999999999999
ef51f80a-44d5-4400-893b-4e6fe09603ed,6e17d7ef-be0c-4798-a313-c6aaa5e1ed16,Particularly,Sports,8.21,8,c664826f-a94c-406f-a170-88b3333e7ead,Davisshire,2024-10-08,2024-01-13,5,Delivered,Male,18-24,65.68
6d87f9c7-5780-48b1-8bef-1d43e7cbf966,13a2e3e6-63b0-441e-915f-9df90b2403f4,Activity,Electronics,8.5,9,31cb98d0-4fd0-4446-906a-968b7cf67ddb,Robertsburgh,2024-10-08,2024-09-06,5,Delivered,Female,55-64,76.5
c2490277-834c-4333-8222-7e33ed501af1,d684fcae-3349-42df-9bc9-88648f13078c,Relationship,Toys,5.82,9,9e72886a-fb66-4da2-95fd-8d254ca6eba3,Hugheschester,2024-08-17,2024-06-01,5,Cancelled,Female,65+,52.38
34b7c323-ecb1-42ab-a557-82594cf717f2,fab79ddd-7677-431e-a319-cf41331fe03f,Indeed,Sports,8.92,2,68408c3c-e639-4707-baaa-00c488c92171,Danielbury,2024-09-07,2024-07-31,5,Shipped,Male,65+,17.84
ce2b2666-ebc4-4a2a-a09e-1975c0294797,140a7d3a-21d0-4dff-9e63-3e5a1705e244,Great,Sports,10.14,9,3c25b205-10de-415a-8975-2acd55ef0712,Anthonyside,2024-07-08,2024-06-08,5,Pending,Male,35-44,91.26
c320c3de-c105-4814-a49e-c3f34910c67b,d87b2910-8815-4942-8649-ab489cf1fbea,Mention,Sports,18.48,1,34870f9f-a5fb-4043-ac23-f61d84178bd8,East Gregory,2024-03-01,2024-05-26,1,Pending,Male,35-44,18.48
71e62585-c3ed-49e5-b4f8-eb31add5738a,a2396e61-67a0-470d-99ff-3f80bcae05e4,Woman,Beauty,22.36,5,5ab7b162-27bf-47fd-aa65-a3bb51f84bfc,New Mckenzieberg,2024-06-27,2024-01-11,1,Shipped,Female,55-64,111.8
51970158-e071-4fd3-a049-06f4d9362688,d6c77e19-7873-406e-94ad-f329e5d2f5d3,Old,Home & Kitchen,14.16,9,0ff6173c-562c-4e6d-b877-844797435e9a,Barbaraburgh,2024-10-10,2024-10-13,2,Shipped,Male,35-44,127.44
e180df92-b2a9-4d77-bcca-3a046f1d1ba3,bc53052b-293b-4a00-a7e3-db97d759856c,Response,Toys,15.96,2,d1371954-40b0-4f01-98bf-a78999c3e5e3,Robertshire,2024-03-25,2024-02-20,5,Shipped,Female,25-34,31.92
688d4841-8d69-4d69-a8c0-877b0e7cb2bf,a91e31e7-6bdb-475c-8145-b16846236085,Change,Books,22.07,6,7267c804-e79b-46ec-b1b6-14b7a6be0c3a,New Carla,2024-04-19,2024-06-05,1,Cancelled,Female,25-34,132.42000000000002
dec77f2d-13b1-4de1-92a5-fc50570c7a58,02abc365-908e-4a33-95dd-4e82e075ddec,Great,Books,20.48,6,00608408-b378-4991-8dfe-f70bdedfff51,West Elizabeth,2024-02-05,2024-04-17,1,Returned,Male,55-64,122.88
dc6fc30d-64d4-4b56-ac49-6906d7496013,2578e678-9242-45df-891c-3a1d6fbd0ebc,Magazine,Books,14.62,5,920b0127-a229-446b-b8d7-308f36062f7a,North Dean,2024-01-01,2024-01-02,5,Cancelled,Male,45-54,73.1
949402ad-7fe2-4008-af49-102ae6d7d314,3ba7f9f0-99a3-491b-a815-e33076b6c2a1,Team,Toys,24.57,2,a27bcff4-5917-432d-94b4-9b14fbf03eef,South Dale,2024-01-29,2024-02-12,1,Delivered,Male,25-34,49.14
925c0341-e658-43cf-a581-4dc9a2782172,98cbb864-d0ad-4330-83b5-d236e77bb993,Pass,Electronics,13.7,9,4df4ecaa-1c24-4bf1-9597-7f39fa135946,Richardbury,2024-08-25,2024-07-03,1,Delivered,Female,55-64,123.3
c02581fc-a411-4e9a-909b-d85be6ae6903,572a8b99-1e1c-40b2-a6fc-47b029306abe,Force,Clothing,16.3,2,b975851d-11a7-4e36-aaf4-554b86a11288,Joshuahaven,2024-08-29,2024-08-02,5,Delivered,Male,55-64,32.6
e7114bbf-2966-4692-b6b5-493993e0880b,971d2a91-290f-4dfc-b789-6640d88238d6,Lay,Electronics,6.64,10,8329eb13-6ffe-43ff-a22d-291e63f9f1c5,Sylviaton,2024-07-12,2024-10-12,5,Delivered,Female,45-54,66.39999999999999
e43644ab-c122-43b9-8bb8-812fcf4894d3,adfde3a3-0f41-4e7c-995e-d6c331b2716a,Who,Toys,23.6,2,f778a2f1-5d81-4375-98fb-8ebabfd26132,West Joshuamouth,2024-05-26,2024-10-09,1,Returned,Female,45-54,47.2
ba369972-5041-4012-9d4d-04d3e8a38759,35b38903-bdc5-4aad-9719-811179e48414,Sister,Home & Kitchen,23.42,3,fa8c623b-970b-4443-9e82-c5a2c56e6d7a,North Thomas,2024-05-11,2024-07-10,1,Delivered,Female,55-64,70.26
5ddc96b7-2d3b-486b-8e6e-87bbf17ad171,739fa277-e929-4eef-9df3-2a3537c94215,Learn,Automotive,5.14,2,212b6a2f-32d1-4b09-903f-78dbf3a5fac5,Parsonsberg,2024-05-21,2024-04-13,3,Pending,Female,55-64,10.28
4b23e11a-3b7e-4fdb-a232-ae101876815c,f430bbe8-ad5c-462f-9355-adc218d95dfe,Ball,Automotive,27.4,1,450d41e5-8b15-43bf-9dfd-e35212715085,Lisafort,2024-10-13,2024-05-29,3,Delivered,Male,25-34,27.4
2869bd23-3fb7-408b-afbf-82f6d7b72e8c,c6bae521-2425-4071-86bb-7742e39c2b3c,He,Sports,23.1,10,4b2dd6aa-ea6a-4d57-a654-178437a086c3,Stevenville,2024-06-04,2024-05-24,5,Cancelled,Female,25-34,231.0
f2d62414-72cb-44ee-b2ab-78c1155c1aa1,ce9805c4-eeaa-47c1-b751-232ed931d521,Smile,Toys,8.34,9,a29527ca-9813-4767-821a-a6533d971ba3,South Jackieborough,2024-02-14,2024-07-05,3,Shipped,Female,65+,75.06
acdbb95b-a25a-4111-a114-12c77195f554,25869f95-792c-4052-9fee-dbdb6543036d,Dark,Clothing,9.75,9,a31bd6d6-7b5e-473f-ad3f-c51107f3205d,East Dylanburgh,2024-05-25,2024-08-28,1,Cancelled,Male,45-54,87.75
daf418ce-c374-49e6-b3c9-300cb576deb2,bdf691b5-0474-4f2e-a076-e69df44ae42f,Find,Automotive,14.98,8,98bd66b9-f646-41f0-8ab9-783344a34733,Jasonshire,2024-07-30,2024-09-18,2,Delivered,Male,45-54,119.84
b8979c4a-9871-4113-9404-c58de7b5506e,c55433ee-9a6e-43f9-913e-33ee9096b868,Ground,Electronics,5.63,5,b7cca1be-6f24-41fd-8982-becec2b26c1f,Hensonfurt,2024-07-13,2024-05-25,4,Pending,Female,45-54,28.15
ead4aa99-fd70-4bae-9f93-f3852a446e6e,76414492-b4f9-48c4-9cc0-2df27b7c1a14,Wide,Electronics,23.63,4,268b44eb-7b87-4a3d-afdd-02c9957d78e6,South Brady,2024-02-21,2024-03-15,1,Pending,Male,45-54,94.52
57d8e4b5-bdd9-4b0f-9070-ae3934b9cfcf,ebd00634-0a77-4c49-b835-0b1d1b70b43c,Democrat,Sports,16.78,5,fa02b049-99c0-4b6b-9215-c893d3d43d71,Port Megan,2024-07-25,2024-07-27,3,Shipped,Female,45-54,83.9
2eab3bb0-6a19-46c9-a64b-d4825de6231e,7f9ef77b-5eff-498c-bbd8-3fd60e304faf,Ability,Sports,17.21,2,eeb293f8-28fc-4f31-a38b-587f056a8e97,Kimberlyhaven,2024-03-12,2024-10-05,1,Delivered,Male,18-24,34.42
2924b575-4ba4-4957-a6e4-e47925bdfd97,2214be3a-73e4-456e-a2d8-e9b4046226a1,Table,Toys,23.54,10,d79d865d-f657-4978-b98a-9e23931a554a,Bateshaven,2024-06-09,2024-06-20,1,Pending,Female,18-24,235.39999999999998
845742c4-a7b3-4f46-a528-437270eda5c9,4474049f-de9f-4a6e-af45-97b0833e59cc,After,Books,11.6,9,6b6bb988-3972-4434-a71a-00bf3275d7d5,Thomasshire,2024-02-04,2024-04-08,5,Shipped,Male,25-34,104.39999999999999
b90f26a5-3930-4b67-b095-fe402619a4a7,342bceae-c2f9-4145-99c6-05d3cd2ac5c4,Relationship,Electronics,10.36,2,56a6a51e-518d-4d3a-89c2-288c3c941965,Charlesstad,2024-09-22,2024-02-19,3,Delivered,Male,25-34,20.72
8c4010d8-1000-419e-9bee-f21f1759a521,8475fb66-7fa1-4608-9bbb-3807e2292b62,Out,Sports,26.44,4,049dc165-c536-468a-a10f-142f76ea39c7,Katrinaland,2024-10-06,2024-07-05,4,Returned,Female,55-64,105.76
3db1fc5f-2e2b-43ec-b5d7-2b80fdbdc58d,0143aa51-0335-4d00-8efd-c9b32ffef7d2,Time,Automotive,13.1,7,3278cd9a-ff5b-40bc-8d9b-dbced32837d9,New Richardfurt,2024-09-02,2024-04-30,4,Shipped,Male,25-34,91.7
04f74526-b607-426b-9721-464b28da2264,d25cc559-8afe-4b7c-af18-b5602a1c0cb7,Forward,Automotive,8.51,4,bf9a3ed3-5f3d-4317-8ae6-1c067995ecc5,North Jonathan,2024-06-21,2024-04-08,4,Cancelled,Male,25-34,34.04
44be773f-3943-49ce-a8de-ae1787b7b476,d9e605ae-1e60-405b-af1c-51f69d0433ef,Own,Home & Kitchen,28.32,2,975f430d-4913-4ff4-b4ac-cb883b6a61dd,Martinezmouth,2024-03-06,2024-01-26,5,Pending,Female,35-44,56.64
344dbbb5-1a9a-4f45-9659-842e9f5d9668,ef721d97-a9e1-47af-a763-3c20a1ba7879,Economy,Books,26.73,6,13fd6ebc-4914-46c9-90be-af44cd2532c4,Estradaside,2024-02-29,2024-06-08,4,Shipped,Female,45-54,160.38
276d7e24-799a-4417-a574-371ab1cf169c,13e2176d-7494-4cdd-8310-4089dc2a194d,Couple,Sports,20.78,10,3f9e738e-b7df-41e4-91ff-3eef0a7a4b8b,Bakerbury,2024-07-19,2024-04-07,4,Delivered,Female,45-54,207.8
50e14d18-4e56-4470-98c1-7bef8b3a9ebb,5f6dccc7-9528-4940-96cf-71dec880d0b2,Billion,Automotive,5.09,6,9a896e15-c284-40bc-8e18-327539bb6c14,Port Dylanfort,2024-02-17,2024-01-26,5,Delivered,Male,18-24,30.54
fd5fb698-4f72-4876-bfbb-a6b309bfae2e,4e357a62-ed94-413a-903b-e1bf7665e820,Amount,Clothing,23.54,7,47290369-0278-4ba9-b406-0b74f463417a,South Aaron,2024-06-14,2024-04-25,2,Delivered,Female,45-54,164.78
af79c10a-3d76-4329-9feb-0b37fc3247ee,5ee8caf5-06f6-417e-8f42-414c672a199f,News,Beauty,20.71,1,aa206124-a1df-41d9-8dff-a8d1d98c3ee8,Port Kimchester,2024-08-27,2024-05-18,2,Returned,Female,35-44,20.71
565a78a2-8dd9-4977-b778-42e933b4f405,3c51005d-2e43-458b-85f9-c6f3b6077bfd,Tough,Home & Kitchen,7.14,8,c0d638ef-ac88-4fef-93aa-29de66380a99,Walkertown,2024-04-25,2024-08-20,5,Cancelled,Male,55-64,57.12
cb8f219d-11ea-457e-ab80-bcefb211090b,ba6d7e52-1589-438a-b7df-3727735960b4,Beat,Books,6.19,6,31940390-92b5-48f8-bcf4-7b8707b5c41a,East Carlos,2024-05-29,2024-04-07,2,Pending,Female,25-34,37.14
